category,date_actual,merchant,avg_unit_price,avg_discount,avg_price_delta,coupons_used
Category 1,2025-09-28,Merchant 19,49.95,1.6266666666666667,-8.89,"{'NONE','WELCOME'}"
Category 1,2025-09-28,Merchant 2,77.975,2.455,-20.65,"{'NONE','WELCOME'}"
Category 1,2025-09-28,Merchant 20,62.72,0.745,10.475,"{'NONE','WELCOME'}"
Category 1,2025-09-28,Merchant 3,45.20166666666667,2.8916666666666666,-30.136666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-09-28,Merchant 5,47.516666666666666,1.2366666666666666,24.56,"{'NONE','WELCOME'}"
Category 1,2025-09-28,Merchant 6,72.69666666666667,5.1466666666666665,52.82333333333333,"{'SAVE10','WELCOME'}"
Category 1,2025-09-28,Merchant 7,57.35142857142857,2.597142857142857,-38.94857142857143,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-28,Merchant 8,36.28,3.63,-50.19,{'SAVE10'}
Category 1,2025-09-28,Merchant 9,48.645,1.265,-8.8875,"{'NONE','WELCOME'}"
Category 1,2025-09-29,Merchant 1,47.52,4.135,13.725,"{'SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 10,50.483333333333334,3.75,30.533333333333335,"{'SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 11,8.91,0.89,-3.86,{'SAVE10'}
Category 1,2025-09-29,Merchant 12,61.94,3.1,-2.97,{'WELCOME'}
Category 1,2025-09-29,Merchant 14,40.775,1.27,-36.725,"{'NONE','WELCOME'}"
Category 1,2025-09-29,Merchant 15,56.142857142857146,4.417142857142857,6.551428571428572,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 18,60.22,3.01,28.06,{'WELCOME'}
Category 1,2025-09-29,Merchant 19,63.41,1.67,-9.61,"{'NONE','WELCOME'}"
Category 1,2025-09-29,Merchant 2,18.97,0.95,-78.15,{'WELCOME'}
Category 1,2025-09-29,Merchant 20,75.22,3.76,19.96,{'WELCOME'}
Category 1,2025-09-29,Merchant 3,65.72666666666667,4.623333333333333,-7.346666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 5,32.9025,0.4175,-10.755,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 7,52.795,4.19,-17.94,"{'SAVE10','WELCOME'}"
Category 1,2025-09-29,Merchant 8,70.89,7.09,-20.07,{'SAVE10'}
Category 1,2025-09-29,Merchant 9,54.184444444444445,2.7911111111111113,3.7688888888888887,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 1,84.59,4.23,50.7,{'WELCOME'}
Category 1,2025-09-30,Merchant 10,20.16,2.02,1.94,{'SAVE10'}
Category 1,2025-09-30,Merchant 11,42.93,2.15,28.9,{'WELCOME'}
Category 1,2025-09-30,Merchant 12,96.45,4.82,29.82,{'WELCOME'}
Category 1,2025-09-30,Merchant 13,75.975,6.14,52.885,"{'SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 14,66.11,2.12,-12.24,"{'NONE','WELCOME'}"
Category 1,2025-09-30,Merchant 15,52.4,3.68,-1.3427272727272728,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 18,64.05,6.41,28.5,{'SAVE10'}
Category 1,2025-09-30,Merchant 19,54.64,3.3633333333333333,-37.39,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 2,63.71,3.19,-35.65,{'WELCOME'}
Category 1,2025-09-30,Merchant 20,12.28,0.61,-39.83,{'WELCOME'}
Category 1,2025-09-30,Merchant 3,58.29,3.865,-20.02,"{'SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 5,61.81,2.135,16.435,"{'NONE','WELCOME'}"
Category 1,2025-09-30,Merchant 7,40.623333333333335,1.0666666666666667,-41.99666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-09-30,Merchant 8,64.49,5.85,-19.01,"{'NONE','SAVE10'}"
Category 1,2025-09-30,Merchant 9,48.33714285714286,2.432857142857143,-4.082857142857143,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 1,48.45,4.85,13.95,{'SAVE10'}
Category 1,2025-10-01,Merchant 10,58.9275,0.5825,42.145,"{'NONE','WELCOME'}"
Category 1,2025-10-01,Merchant 11,44.24666666666667,2.64,29.726666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 13,64.50333333333333,3.3,44.25333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 14,82.565,4.125,2.21,{'WELCOME'}
Category 1,2025-10-01,Merchant 15,52.004,3.88,-20.382,"{'SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 17,73.82,3.69,19.51,{'WELCOME'}
Category 1,2025-10-01,Merchant 18,58.6775,1.7775,27.75,"{'NONE','WELCOME'}"
Category 1,2025-10-01,Merchant 19,64.645,5.9875,-19.7825,"{'SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 2,63.448,3.048,-35.77,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 20,14.22,1.42,-38.7,{'SAVE10'}
Category 1,2025-10-01,Merchant 5,63.05,3.16,32.79,"{'NONE','SAVE10'}"
Category 1,2025-10-01,Merchant 6,15.74,0.79,0.22,{'WELCOME'}
Category 1,2025-10-01,Merchant 7,58.9825,5.7525,-2.1725,"{'SAVE10','WELCOME'}"
Category 1,2025-10-01,Merchant 8,7.72,0.77,-51.01,{'SAVE10'}
Category 1,2025-10-01,Merchant 9,61.758,2.342,18.688,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 10,10.97,0,-5.23,{'NONE'}
Category 1,2025-10-02,Merchant 11,64.7125,3.7325,49.1025,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 12,26.2,1.105,-36.715,"{'NONE','WELCOME'}"
Category 1,2025-10-02,Merchant 13,27.54,2.58,8.01,"{'SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 14,78.9,7.89,-5.22,{'SAVE10'}
Category 1,2025-10-02,Merchant 15,54.85333333333333,1.9755555555555555,18.555555555555557,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 17,67.3,0,16.68,{'NONE'}
Category 1,2025-10-02,Merchant 18,87.37666666666667,3.6666666666666665,54.56,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 19,65.345,4.215,-24.4,"{'SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 2,52.13,0.66,-44.7,"{'NONE','WELCOME'}"
Category 1,2025-10-02,Merchant 3,29.59,0.535,-45.39,"{'NONE','SAVE10'}"
Category 1,2025-10-02,Merchant 6,57.885,2.895,40.26,{'WELCOME'}
Category 1,2025-10-02,Merchant 7,54.522,3.746,-13.586,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-02,Merchant 8,65.7,3.285,-7.985,{'WELCOME'}
Category 1,2025-10-02,Merchant 9,44.428,3.566,-7.996,"{'SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 1,35.57,0.96,4.95,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 11,16.81,1.68,3.25,{'SAVE10'}
Category 1,2025-10-03,Merchant 13,55.99666666666667,2.836666666666667,36.21,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 15,67.32,3.74,16.77166666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 17,29.67,0.6666666666666666,-21.616666666666667,"{'NONE','WELCOME'}"
Category 1,2025-10-03,Merchant 18,75.79,2,44.64,"{'NONE','WELCOME'}"
Category 1,2025-10-03,Merchant 19,65.01,3.9725,-24.4925,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 2,91.88,9.19,-13.48,{'SAVE10'}
Category 1,2025-10-03,Merchant 20,85.465,4.27,29.695,{'WELCOME'}
Category 1,2025-10-03,Merchant 3,51.276666666666664,2.5633333333333335,-27.73,{'WELCOME'}
Category 1,2025-10-03,Merchant 5,48.04,2.8525,18.0875,"{'SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 6,27.82,1.39,11.7,{'WELCOME'}
Category 1,2025-10-03,Merchant 7,81.47,3.7533333333333334,-0.04666666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 8,58,3.775714285714286,-33.347142857142856,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-03,Merchant 9,41.9,3.1777777777777776,-14.886666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-04,Merchant 10,65.86,0,49.66,{'NONE'}
Category 1,2025-10-04,Merchant 11,40.25,2.01,26.36,{'WELCOME'}
Category 1,2025-10-04,Merchant 12,82.65,0,20.84,{'NONE'}
Category 1,2025-10-04,Merchant 13,21.365,1.07,3.345,{'WELCOME'}
Category 1,2025-10-04,Merchant 14,100.92,5.05,19.64,{'WELCOME'}
Category 1,2025-10-04,Merchant 15,47.80714285714286,2.027142857142857,5.722857142857143,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-04,Merchant 17,40.17,4.02,-14.47,{'SAVE10'}
Category 1,2025-10-04,Merchant 2,75.31,3.116,-23.976,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-04,Merchant 20,7.03,0.7,-45.17,{'SAVE10'}
Category 1,2025-10-04,Merchant 3,62.84,3.14,-8.75,{'WELCOME'}
Category 1,2025-10-04,Merchant 5,70.42,3.52,55.94,{'WELCOME'}
Category 1,2025-10-04,Merchant 6,76.34,4.715,56.895,"{'NONE','SAVE10'}"
Category 1,2025-10-04,Merchant 7,61.355,6.135,-17.01,{'SAVE10'}
Category 1,2025-10-04,Merchant 8,58.67,1.624,-23.718,"{'NONE','SAVE10'}"
Category 1,2025-10-04,Merchant 9,46.102222222222224,2.042222222222222,-18.5,"{'NONE','WELCOME'}"
Category 1,2025-10-05,Merchant 10,23.34,1.17,5.97,{'WELCOME'}
Category 1,2025-10-05,Merchant 12,61.3,2.425,-2.935,"{'NONE','WELCOME'}"
Category 1,2025-10-05,Merchant 14,63.082,4.018,-17.166,"{'NONE','SAVE10'}"
Category 1,2025-10-05,Merchant 15,55.335,1.625,12.9825,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 17,75.89,5.333333333333333,19.94,"{'SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 18,84.1,4.67,50.285,"{'NONE','SAVE10'}"
Category 1,2025-10-05,Merchant 19,71.66333333333333,3.9266666666666667,-5.203333333333333,"{'SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 2,41.8,0,-54.37,{'NONE'}
Category 1,2025-10-05,Merchant 20,33.57,0,-17.93,{'NONE'}
Category 1,2025-10-05,Merchant 3,38.67,3.7,-39.475,"{'SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 5,65.05,3.25,50.84,{'WELCOME'}
Category 1,2025-10-05,Merchant 6,76.09333333333333,2.49,58.873333333333335,"{'NONE','WELCOME'}"
Category 1,2025-10-05,Merchant 7,59.346,5.186,-36.944,"{'SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 8,35.5075,1.8825,-40.4,"{'SAVE10','WELCOME'}"
Category 1,2025-10-05,Merchant 9,49.4825,0.9475,-11.065,"{'NONE','WELCOME'}"
Category 1,2025-10-06,Merchant 1,57.36333333333334,2.8666666666666667,24.836666666666666,{'WELCOME'}
Category 1,2025-10-06,Merchant 10,56.56,2.83,37.53,{'WELCOME'}
Category 1,2025-10-06,Merchant 11,80.92,8.09,60.95,{'SAVE10'}
Category 1,2025-10-06,Merchant 15,44.57375,1.45625,-21.2,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-06,Merchant 19,36.16,1.095,-50.465,"{'NONE','WELCOME'}"
Category 1,2025-10-06,Merchant 2,88.4,4.42,-12.19,{'WELCOME'}
Category 1,2025-10-06,Merchant 20,37.345,3.735,-17.885,{'SAVE10'}
Category 1,2025-10-06,Merchant 3,36.035,3.245,-41.655,"{'SAVE10','WELCOME'}"
Category 1,2025-10-06,Merchant 5,70.46,2.25,46.49,"{'NONE','WELCOME'}"
Category 1,2025-10-06,Merchant 6,80.01,4,61.28,{'WELCOME'}
Category 1,2025-10-06,Merchant 7,43.32,2.17,-59.05,{'WELCOME'}
Category 1,2025-10-06,Merchant 8,33.9575,0.49,-50.4025,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-06,Merchant 9,66.00333333333333,2.4766666666666666,21.843333333333334,"{'NONE','WELCOME'}"
Category 1,2025-10-07,Merchant 1,68.81,0,39.15,{'NONE'}
Category 1,2025-10-07,Merchant 11,65.12,3.26,49.98,{'WELCOME'}
Category 1,2025-10-07,Merchant 15,45.394,1.946,8.996,"{'NONE','WELCOME'}"
Category 1,2025-10-07,Merchant 17,74.41,3.72,20.07,{'WELCOME'}
Category 1,2025-10-07,Merchant 18,61.836666666666666,1.0366666666666666,31.65,"{'NONE','WELCOME'}"
Category 1,2025-10-07,Merchant 19,55.795,2.79,5.245,{'WELCOME'}
Category 1,2025-10-07,Merchant 20,67.2275,3.4375,12.29,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-07,Merchant 5,35.69,1.78,22.95,{'WELCOME'}
Category 1,2025-10-07,Merchant 6,14.55,0.73,-0.91,{'WELCOME'}
Category 1,2025-10-07,Merchant 7,71.08555555555556,4.552222222222222,-19.97222222222222,"{'SAVE10','WELCOME'}"
Category 1,2025-10-07,Merchant 8,30.17,0,-67.17,{'NONE'}
Category 1,2025-10-07,Merchant 9,64.84,2.302,19.028,"{'NONE','WELCOME'}"
Category 1,2025-10-08,Merchant 10,46.965,2.795,27.97,"{'SAVE10','WELCOME'}"
Category 1,2025-10-08,Merchant 11,53.12,2.66,38.58,{'WELCOME'}
Category 1,2025-10-08,Merchant 14,19.62,0,-56.61,{'NONE'}
Category 1,2025-10-08,Merchant 15,64.6425,0.88,18.495,"{'NONE','WELCOME'}"
Category 1,2025-10-08,Merchant 17,7.79,0.39,-43.22,{'WELCOME'}
Category 1,2025-10-08,Merchant 18,34.54,2.225,3.165,"{'SAVE10','WELCOME'}"
Category 1,2025-10-08,Merchant 2,93.89,4.69,-6.97,{'WELCOME'}
Category 1,2025-10-08,Merchant 20,27.7,2.77,-26.57,{'SAVE10'}
Category 1,2025-10-08,Merchant 3,81.675,3.36,3.87,"{'NONE','SAVE10'}"
Category 1,2025-10-08,Merchant 5,47.24,2.36,33.92,{'WELCOME'}
Category 1,2025-10-08,Merchant 6,58.14,4.583333333333333,38.82666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-10-08,Merchant 7,61.042,1.906,-16.414,"{'NONE','SAVE10'}"
Category 1,2025-10-08,Merchant 9,67.2775,2.4025,8.68,"{'NONE','WELCOME'}"
Category 1,2025-10-09,Merchant 1,86.67333333333333,2.78,54.233333333333334,"{'NONE','WELCOME'}"
Category 1,2025-10-09,Merchant 11,93.98,4.7,77.4,{'WELCOME'}
Category 1,2025-10-09,Merchant 13,46.06,2.76,26.35,"{'NONE','SAVE10'}"
Category 1,2025-10-09,Merchant 14,78.58666666666667,4.036666666666667,-1.68,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 15,52.43666666666667,4.205,-0.018333333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 17,58.53,0.375,7.535,"{'NONE','WELCOME'}"
Category 1,2025-10-09,Merchant 18,89.16,4.46,55.55,{'WELCOME'}
Category 1,2025-10-09,Merchant 19,39.4,2.06,-51.32666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 2,44.205,4.27,-56.235,"{'SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 20,72.57,3.63,17.44,{'WELCOME'}
Category 1,2025-10-09,Merchant 5,49.624,3.086,29.122,"{'SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 7,31.992,0.588,-41.872,"{'NONE','WELCOME'}"
Category 1,2025-10-09,Merchant 8,69.23,4.2125,-2.7875,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-09,Merchant 9,52.288,2.736,6.042,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-10,Merchant 1,92.57,9.26,53.65,{'SAVE10'}
Category 1,2025-10-10,Merchant 10,7.36,0,-8.84,{'NONE'}
Category 1,2025-10-10,Merchant 11,41.6575,2.8325,26.945,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-10,Merchant 12,31.35,1.57,-32.03,{'WELCOME'}
Category 1,2025-10-10,Merchant 13,16.835,0.66,-0.775,"{'NONE','WELCOME'}"
Category 1,2025-10-10,Merchant 14,104.39,10.44,17.72,{'SAVE10'}
Category 1,2025-10-10,Merchant 15,69.996,3.564,-4.034,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-10,Merchant 17,47.565,2.38,-5.435,{'WELCOME'}
Category 1,2025-10-10,Merchant 18,102.65,0,73.5,{'NONE'}
Category 1,2025-10-10,Merchant 19,57.78333333333333,1.1566666666666667,-22.586666666666666,"{'NONE','WELCOME'}"
Category 1,2025-10-10,Merchant 2,28.2,1.41,-69.38,{'WELCOME'}
Category 1,2025-10-10,Merchant 20,57.81666666666667,4.616666666666667,1.7,"{'SAVE10','WELCOME'}"
Category 1,2025-10-10,Merchant 3,40.77,0,-39.67,{'NONE'}
Category 1,2025-10-10,Merchant 5,70.555,3.525,39.93,{'WELCOME'}
Category 1,2025-10-10,Merchant 6,66.93,0,52.2,{'NONE'}
Category 1,2025-10-10,Merchant 7,59.905,5.99,-12.63,{'SAVE10'}
Category 1,2025-10-10,Merchant 8,77.05666666666667,3.8533333333333335,-6.176666666666667,{'WELCOME'}
Category 1,2025-10-10,Merchant 9,67.6525,4.1025,3.95,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 10,28.223333333333333,0.79,11.233333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 11,79.28,7.93,59.47,{'SAVE10'}
Category 1,2025-10-11,Merchant 12,64.16,3.21,-0.86,{'WELCOME'}
Category 1,2025-10-11,Merchant 13,42.88,4.29,21.64,{'SAVE10'}
Category 1,2025-10-11,Merchant 14,35.04,2.65,-43.84,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 15,41.7475,1.405,-19.64125,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 18,25.77,2.58,-5.96,{'SAVE10'}
Category 1,2025-10-11,Merchant 19,23.905,1.195,-55.73,{'WELCOME'}
Category 1,2025-10-11,Merchant 2,35.4,0,-60.77,{'NONE'}
Category 1,2025-10-11,Merchant 20,58.785,2.8875,4.3975,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 5,39.04,3.77,8.17,"{'SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 6,54.245,3.14,36.38,"{'SAVE10','WELCOME'}"
Category 1,2025-10-11,Merchant 7,76.865,7.685,-31.02,{'SAVE10'}
Category 1,2025-10-11,Merchant 8,60.79666666666667,2.3633333333333333,-20.946666666666665,"{'NONE','WELCOME'}"
Category 1,2025-10-11,Merchant 9,41.57833333333333,0.78,-14.303333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-12,Merchant 1,56.345,5.635,21.05,{'SAVE10'}
Category 1,2025-10-12,Merchant 10,60.38,6.04,38.14,{'SAVE10'}
Category 1,2025-10-12,Merchant 11,18.42,1.84,4.7,{'SAVE10'}
Category 1,2025-10-12,Merchant 12,53.725,1.395,-9.48,"{'NONE','WELCOME'}"
Category 1,2025-10-12,Merchant 13,89.17,4.46,67.76,{'WELCOME'}
Category 1,2025-10-12,Merchant 15,61.731818181818184,2.56,13.2,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-12,Merchant 17,79.23333333333333,3.36,25.253333333333334,"{'NONE','WELCOME'}"
Category 1,2025-10-12,Merchant 18,27.05,1.35,-3.45,{'WELCOME'}
Category 1,2025-10-12,Merchant 2,87.86,8.79,-17.1,{'SAVE10'}
Category 1,2025-10-12,Merchant 3,20.28,1.015,-55.18,{'WELCOME'}
Category 1,2025-10-12,Merchant 5,41.4375,2.775,11.565,"{'SAVE10','WELCOME'}"
Category 1,2025-10-12,Merchant 7,61.29666666666667,5.206666666666667,-4.921666666666667,"{'SAVE10','WELCOME'}"
Category 1,2025-10-12,Merchant 8,54.145,2.35,-25.855,"{'NONE','WELCOME'}"
Category 1,2025-10-12,Merchant 9,60.696666666666665,2.5966666666666667,20.921666666666667,"{'NONE','WELCOME'}"
Category 1,2025-10-13,Merchant 1,53.57,2.92,20.99,"{'SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 10,55.55,2.78,36.57,{'WELCOME'}
Category 1,2025-10-13,Merchant 13,66.74666666666667,1.9966666666666666,47.8,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 15,37.6375,3.035,-15.215,"{'NONE','SAVE10'}"
Category 1,2025-10-13,Merchant 17,44.785,2.24,-8.075,{'WELCOME'}
Category 1,2025-10-13,Merchant 18,67.02,1.63,36.24,"{'NONE','WELCOME'}"
Category 1,2025-10-13,Merchant 19,45.325,2.265,-4.7,{'WELCOME'}
Category 1,2025-10-13,Merchant 2,92.41,4.62,-8.38,{'WELCOME'}
Category 1,2025-10-13,Merchant 20,70.27666666666667,3.513333333333333,15.263333333333334,{'WELCOME'}
Category 1,2025-10-13,Merchant 3,51.38666666666666,3.763333333333333,-24.823333333333334,"{'SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 5,34.025,2.69,4.235,"{'SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 6,49.61,3.985,30.9,"{'SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 7,43.79,0,-0.47,{'NONE'}
Category 1,2025-10-13,Merchant 8,51.85375,2.17,-20.71625,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-13,Merchant 9,44.443333333333335,2.223333333333333,-12.943333333333333,{'WELCOME'}
Category 1,2025-10-14,Merchant 1,33.59,1.84,2.09,"{'SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 10,36.05,1.8,18.05,{'WELCOME'}
Category 1,2025-10-14,Merchant 11,33.51,3.35,18.28,{'SAVE10'}
Category 1,2025-10-14,Merchant 12,27.67,1.38,-35.52,{'WELCOME'}
Category 1,2025-10-14,Merchant 14,76.5,5.615,-5.345,"{'SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 15,51.287,2.725,-21.987,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 17,30.24,1.51,-21.89,{'WELCOME'}
Category 1,2025-10-14,Merchant 18,91.45,9.15,53.16,{'SAVE10'}
Category 1,2025-10-14,Merchant 19,28.78,1.914,-47.346,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 2,29.61,0.515,-67.075,"{'NONE','WELCOME'}"
Category 1,2025-10-14,Merchant 20,75.78,3.79,20.49,{'WELCOME'}
Category 1,2025-10-14,Merchant 3,46.676,1.824,-28.394,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 5,38.32,0.7,10.52,"{'NONE','WELCOME'}"
Category 1,2025-10-14,Merchant 7,59.86875,3.56875,-20.08,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 8,50.13666666666666,3.8666666666666667,-33.11,"{'SAVE10','WELCOME'}"
Category 1,2025-10-14,Merchant 9,51.14727272727273,2.7463636363636366,1.0527272727272727,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-15,Merchant 10,21.4,1.07,4.13,{'WELCOME'}
Category 1,2025-10-15,Merchant 11,103.55,5.18,86.49,{'WELCOME'}
Category 1,2025-10-15,Merchant 12,63.45,2.205,-0.565,"{'NONE','WELCOME'}"
Category 1,2025-10-15,Merchant 13,32.39,0,15.44,{'NONE'}
Category 1,2025-10-15,Merchant 14,8.17,0.82,-68.88,{'SAVE10'}
Category 1,2025-10-15,Merchant 15,55.662,1.962,-0.608,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-15,Merchant 17,79.97,4,25.35,{'WELCOME'}
Category 1,2025-10-15,Merchant 19,69.53,4.44,-23.576666666666668,"{'SAVE10','WELCOME'}"
Category 1,2025-10-15,Merchant 2,34.32,3.43,-65.28,{'SAVE10'}
Category 1,2025-10-15,Merchant 3,46.71,4.67,-38.4,{'SAVE10'}
Category 1,2025-10-15,Merchant 5,82.84,4.14,67.74,{'WELCOME'}
Category 1,2025-10-15,Merchant 6,98.47,0,83.74,{'NONE'}
Category 1,2025-10-15,Merchant 7,48.51571428571429,3.3857142857142857,-34.214285714285715,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-15,Merchant 8,30.49,1.5233333333333332,-45.58,{'WELCOME'}
Category 1,2025-10-15,Merchant 9,30.91,3.09,-18.285,{'SAVE10'}
Category 1,2025-10-16,Merchant 1,23.67,1.18,-7.17,{'WELCOME'}
Category 1,2025-10-16,Merchant 12,23.04,2.3,-41.07,{'SAVE10'}
Category 1,2025-10-16,Merchant 13,75.54333333333334,3.776666666666667,54.82,{'WELCOME'}
Category 1,2025-10-16,Merchant 14,76.1375,1.0425,-1.135,"{'NONE','WELCOME'}"
Category 1,2025-10-16,Merchant 15,54.535,2.3733333333333335,12.806666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-16,Merchant 18,57.87,2.89,25.83,{'WELCOME'}
Category 1,2025-10-16,Merchant 19,39.814,3.198,-31.924,"{'SAVE10','WELCOME'}"
Category 1,2025-10-16,Merchant 2,47.95,4.8,-53.02,{'SAVE10'}
Category 1,2025-10-16,Merchant 20,35.435,1.295,-17.36,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-16,Merchant 3,37.22,1.1266666666666667,-40.35,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-16,Merchant 5,65.06,6.51,47.59,{'SAVE10'}
Category 1,2025-10-16,Merchant 6,14.08,0.7,-1.35,{'WELCOME'}
Category 1,2025-10-16,Merchant 7,30.76,0.9333333333333333,-47.93666666666667,"{'NONE','WELCOME'}"
Category 1,2025-10-16,Merchant 8,55.93,1.772857142857143,-29.271428571428572,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-16,Merchant 9,38.91,2.775,-23.465,"{'SAVE10','WELCOME'}"
Category 1,2025-10-17,Merchant 1,64.98,3.25,32.07,{'WELCOME'}
Category 1,2025-10-17,Merchant 10,29.926666666666666,2.546666666666667,11.18,"{'SAVE10','WELCOME'}"
Category 1,2025-10-17,Merchant 11,104.82,10.48,82.46,{'SAVE10'}
Category 1,2025-10-17,Merchant 12,95.875,4.795,29.27,{'WELCOME'}
Category 1,2025-10-17,Merchant 15,44.56333333333333,3.76,10.493333333333334,"{'SAVE10','WELCOME'}"
Category 1,2025-10-17,Merchant 17,27.34,1.37,-24.65,{'WELCOME'}
Category 1,2025-10-17,Merchant 19,18.51,1.85,-78.28,{'SAVE10'}
Category 1,2025-10-17,Merchant 2,51.71,2.59,-47.05,{'WELCOME'}
Category 1,2025-10-17,Merchant 20,73.45,5.42,16.53,"{'SAVE10','WELCOME'}"
Category 1,2025-10-17,Merchant 3,33.85,0.88,-40.276,"{'NONE','SAVE10','WELCOME'}"
Category 1,2025-10-17,Merchant 6,52.54,0,37.81,{'NONE'}
Category 1,2025-10-17,Merchant 7,36.77,0.53,-56.38,"{'NONE','WELCOME'}"
Category 1,2025-10-17,Merchant 8,67.76333333333334,1.5533333333333332,-8.336666666666666,"{'NONE','WELCOME'}"
